Zipcode,Year,MedPrice,MedPrice_IA,PercentChngPrice,PercentChngPriceIA,Source
94704,2008,"594,492","761,927",1.68,0.93,Zillow
94704,2009,"603,492","767,947",1.72,0.95,Zillow
94704,2010,"622,517","781,362",1.81,0.98,Zillow
94704,2011,"609,917","746,195",1.75,0.89,Zillow
94704,2012,"593,425","706,937",1.68,0.79,Zillow
94704,2013,"697,808","813,304",2.15,1.06,Zillow
94704,2014,"759,050","860,159",2.42,1.18,Zillow
94704,2015,"839,808","927,431",2.79,1.35,Zillow
94704,2016,"928,708","995,679",3.19,1.52,Zillow
94704,2017,"1,054,908","1,095,683",3.76,1.78,Zillow
94704,2018,"1,089,575","1,089,575",3.91,1.76,Zillow
94705,1997,"411,717","732,954",0,0,Zillow
94705,1998,"459,033","792,007",0.11,0.08,Zillow
94705,1999,"524,283","867,880",0.27,0.18,Zillow
94705,2000,"650,258","1,030,419",0.58,0.41,Zillow
94705,2001,"756,400","1,137,390",0.84,0.55,Zillow
94705,2002,"826,758","1,223,219",1.01,0.67,Zillow
94705,2003,"884,058","1,285,353",1.15,0.75,Zillow
94705,2004,"983,308","1,412,395",1.39,0.93,Zillow
94705,2005,"1,117,025","1,573,592",1.71,1.15,Zillow
94705,2006,"1,174,833","1,603,605",1.85,1.19,Zillow
94705,2007,"1,158,342","1,531,320",1.81,1.09,Zillow
94705,2008,"1,062,908","1,362,271",1.58,0.86,Zillow
94705,2009,"1,007,017","1,281,435",1.45,0.75,Zillow
94705,2010,"1,045,492","1,312,267",1.54,0.79,Zillow
94705,2011,"996,392","1,219,024",1.42,0.66,Zillow
94705,2012,"1,027,208","1,223,696",1.49,0.67,Zillow
94705,2013,"1,196,592","1,394,642",1.91,0.9,Zillow
94705,2014,"1,347,333","1,526,804",2.27,1.08,Zillow
94705,2015,"1,511,725","1,669,453",2.67,1.28,Zillow
94705,2016,"1,636,875","1,754,913",2.98,1.39,Zillow
94705,2017,"1,701,083","1,766,834",3.13,1.41,Zillow
94705,2018,"1,838,542","1,838,542",3.47,1.51,Zillow
94706,1997,"232,742","414,336",0,0,Zillow
94706,1998,"248,517","428,786",0.07,0.03,Zillow
94706,1999,"279,442","462,578",0.2,0.12,Zillow
94706,2000,"371,233","588,268",0.6,0.42,Zillow
94706,2001,"414,108","622,690",0.78,0.5,Zillow
94706,2002,"431,100","637,828",0.85,0.54,Zillow
94706,2003,"496,992","722,588",1.14,0.74,Zillow
94706,2004,"582,008","835,980",1.5,1.02,Zillow
94706,2005,"665,142","937,008",1.86,1.26,Zillow
94706,2006,"660,817","901,991",1.84,1.18,Zillow
94706,2007,"630,075","832,955",1.71,1.01,Zillow
94706,2008,"582,542","746,612",1.5,0.8,Zillow
94706,2009,"564,617","718,478",1.43,0.73,Zillow
94706,2010,"588,225","738,321",1.53,0.78,Zillow
94706,2011,"530,667","649,238",1.28,0.57,Zillow
94706,2012,"551,500","656,992",1.37,0.59,Zillow
94706,2013,"681,567","794,374",1.93,0.92,Zillow
94706,2014,"737,642","835,899",2.17,1.02,Zillow
94706,2015,"830,175","916,793",2.57,1.21,Zillow
94706,2016,"880,083","943,548",2.78,1.28,Zillow
94706,2017,"976,350","1,014,088",3.19,1.45,Zillow
94706,2018,"1,042,567","1,042,567",3.48,1.52,Zillow
94707,1997,"333,033","592,879",0,0,Zillow
94707,1998,"385,533","665,192",0.16,0.12,Zillow
94707,1999,"445,833","738,017",0.34,0.24,Zillow
94707,2000,"577,083","914,464",0.73,0.54,Zillow
94707,2001,"640,225","962,699",0.92,0.62,Zillow
94707,2002,"669,450","990,476",1.01,0.67,Zillow
94707,2003,"718,142","1,044,123",1.16,0.76,Zillow
94707,2004,"829,958","1,192,128",1.49,1.01,Zillow
94707,2005,"952,567","1,341,914",1.86,1.26,Zillow
94707,2006,"935,308","1,276,662",1.81,1.15,Zillow
94707,2007,"896,950","1,185,762",1.69,1,Zillow
94707,2008,"828,183","1,061,437",1.49,0.79,Zillow
94707,2009,"812,100","1,033,403",1.44,0.74,Zillow
94707,2010,"835,908","1,049,205",1.51,0.77,Zillow
94707,2011,"770,783","943,006",1.31,0.59,Zillow
94707,2012,"792,667","944,290",1.38,0.59,Zillow
94707,2013,"941,783","1,097,660",1.83,0.85,Zillow
94707,2014,"984,083","1,115,168",1.95,0.88,Zillow
94707,2015,"1,142,333","1,261,520",2.43,1.13,Zillow
94707,2016,"1,250,492","1,340,667",2.75,1.26,Zillow
94707,2017,"1,402,575","1,456,788",3.21,1.46,Zillow
94707,2018,"1,422,008","1,422,008",3.27,1.4,Zillow
94708,1997,"344,750","613,738",0,0,Zillow
94708,1998,"389,517","672,065",0.13,0.1,Zillow
94708,1999,"448,050","741,686",0.3,0.21,Zillow
94708,2000,"567,658","899,529",0.65,0.47,Zillow
94708,2001,"628,383","944,893",0.82,0.54,Zillow
94708,2002,"657,108","972,216",0.91,0.58,Zillow
94708,2003,"719,717","1,046,413",1.09,0.7,Zillow
94708,2004,"812,650","1,167,267",1.36,0.9,Zillow
94708,2005,"917,100","1,291,950",1.66,1.11,Zillow
94708,2006,"906,975","1,237,988",1.63,1.02,Zillow
94708,2007,"891,650","1,178,755",1.59,0.92,Zillow
94708,2008,"825,142","1,057,539",1.39,0.72,Zillow
94708,2009,"808,367","1,028,652",1.34,0.68,Zillow
94708,2010,"830,992","1,043,033",1.41,0.7,Zillow
94708,2011,"737,917","902,796",1.14,0.47,Zillow
94708,2012,"752,892","896,907",1.18,0.46,Zillow
94708,2013,"896,608","1,045,008",1.6,0.7,Zillow
94708,2014,"966,242","1,094,949",1.8,0.78,Zillow
94708,2015,"1,095,625","1,209,939",2.18,0.97,Zillow
94708,2016,"1,190,867","1,276,742",2.45,1.08,Zillow
94708,2017,"1,308,867","1,359,458",2.8,1.22,Zillow
94708,2018,"1,340,750","1,340,750",2.89,1.18,Zillow
94709,1997,"262,225","466,823",0,0,Zillow
94709,1998,"294,333","507,837",0.12,0.09,Zillow
94709,1999,"355,783","588,951",0.36,0.26,Zillow
94709,2000,"449,517","712,318",0.71,0.53,Zillow
94709,2001,"510,908","768,247",0.95,0.65,Zillow
94709,2002,"538,483","796,706",1.05,0.71,Zillow
94709,2003,"573,000","833,098",1.19,0.78,Zillow
94709,2004,"656,008","942,271",1.5,1.02,Zillow
94709,2005,"767,967","1,081,861",1.93,1.32,Zillow
94709,2006,"755,208","1,030,832",1.88,1.21,Zillow
94709,2007,"726,408","960,307",1.77,1.06,Zillow
94709,2008,"664,667","851,867",1.53,0.82,Zillow
94709,2009,"689,008","876,768",1.63,0.88,Zillow
94709,2010,"701,983","881,106",1.68,0.89,Zillow
94709,2011,"642,067","785,529",1.45,0.68,Zillow
94709,2012,"642,033","764,843",1.45,0.64,Zillow
94709,2013,"774,558","902,757",1.95,0.93,Zillow
94709,2014,"838,358","950,031",2.2,1.04,Zillow
94709,2015,"942,750","1,041,113",2.6,1.23,Zillow
94709,2016,"998,642","1,070,655",2.81,1.29,Zillow
94709,2017,"1,118,683","1,161,923",3.27,1.49,Zillow
94709,2018,"1,184,525","1,184,525",3.52,1.54,Zillow
94710,1997,"167,608","298,383",0,0,Zillow
94710,1998,"181,875","313,804",0.09,0.05,Zillow
94710,1999,"220,075","364,305",0.31,0.22,Zillow
94710,2000,"282,450","447,579",0.69,0.5,Zillow
94710,2001,"325,875","490,015",0.94,0.64,Zillow
94710,2002,"363,183","537,343",1.17,0.8,Zillow
94710,2003,"408,517","593,952",1.44,0.99,Zillow
94710,2004,"478,750","687,662",1.86,1.3,Zillow
94710,2005,"570,258","803,343",2.4,1.69,Zillow
94710,2006,"572,500","781,442",2.42,1.62,Zillow
94710,2007,"543,683","718,746",2.24,1.41,Zillow
94710,2008,"473,225","606,506",1.82,1.03,Zillow
94710,2009,"463,250","589,489",1.76,0.98,Zillow
94710,2010,"482,342","605,419",1.88,1.03,Zillow
94710,2011,"429,267","525,181",1.56,0.76,Zillow
94710,2012,"432,392","515,101",1.58,0.73,Zillow
94710,2013,"556,117","648,161",2.32,1.17,Zillow
94710,2014,"639,392","724,561",2.81,1.43,Zillow
94710,2015,"710,883","785,054",3.24,1.63,Zillow
94710,2016,"792,342","849,479",3.73,1.85,Zillow
94710,2017,"867,450","900,979",4.18,2.02,Zillow
94710,2018,"920,175","920,175",4.49,2.08,Zillow
94803,1997,"175,425","312,299",0,0,Zillow
94803,1998,"188,892","325,910",0.08,0.04,Zillow
94803,1999,"208,800","345,640",0.19,0.11,Zillow
94803,2000,"263,375","417,352",0.5,0.34,Zillow
94803,2001,"316,892","476,506",0.81,0.53,Zillow
94803,2002,"383,917","568,019",1.19,0.82,Zillow
94803,2003,"414,692","602,930",1.36,0.93,Zillow
94803,2004,"475,250","682,635",1.71,1.19,Zillow
94803,2005,"568,408","800,736",2.24,1.56,Zillow
94803,2006,"566,375","773,082",2.23,1.48,Zillow
94803,2007,"538,958","712,499",2.07,1.28,Zillow
94803,2008,"423,208","542,403",1.41,0.74,Zillow
94803,2009,"319,333","406,354",0.82,0.3,Zillow
94803,2010,"282,575","354,679",0.61,0.14,Zillow
94803,2011,"269,308","329,482",0.54,0.06,Zillow
94803,2012,"268,383","319,720",0.53,0.02,Zillow
94803,2013,"323,792","377,383",0.85,0.21,Zillow
94803,2014,"408,600","463,027",1.33,0.48,Zillow
94803,2015,"445,350","491,816",1.54,0.57,Zillow
94803,2016,"488,100","523,298",1.78,0.68,Zillow
94803,2017,"531,883","552,442",2.03,0.77,Zillow
94803,2018,"587,175","587,175",2.35,0.88,Zillow
94804,1997,"160,817","286,292",0,0,Zillow
94804,1998,"172,042","296,837",0.07,0.04,Zillow
94804,1999,"175,067","289,799",0.09,0.01,Zillow
94804,2000,"184,525","292,404",0.15,0.02,Zillow
94804,2001,"215,992","324,784",0.34,0.13,Zillow
94804,2002,"247,742","366,543",0.54,0.28,Zillow
94804,2003,"281,225","408,880",0.75,0.43,Zillow
94804,2004,"355,592","510,761",1.21,0.78,Zillow
94804,2005,"429,267","604,723",1.67,1.11,Zillow
94804,2006,"459,708","627,485",1.86,1.19,Zillow
94804,2007,"442,517","585,004",1.75,1.04,Zillow
94804,2008,"353,125","452,581",1.2,0.58,Zillow
94804,2009,"209,692","266,834",0.3,-0.07,Zillow
94804,2010,"174,250","218,713",0.08,-0.24,Zillow
94804,2011,"158,733","194,200",-0.01,-0.32,Zillow
94804,2012,"165,742","197,445",0.03,-0.31,Zillow
94804,2013,"214,567","250,080",0.33,-0.13,Zillow
94804,2014,"279,092","316,268",0.74,0.1,Zillow
94804,2015,"338,800","374,149",1.11,0.31,Zillow
94804,2016,"388,025","416,006",1.41,0.45,Zillow
94804,2017,"429,358","445,954",1.67,0.56,Zillow
94804,2018,"483,617","483,617",2.01,0.69,Zillow
94805,1997,"156,650","278,875",0,0,Zillow
94805,1998,"175,058","302,042",0.12,0.08,Zillow
94805,1999,"181,483","300,421",0.16,0.08,Zillow
94805,2000,"206,217","326,777",0.32,0.17,Zillow
94805,2001,"259,533","390,257",0.66,0.4,Zillow
94805,2002,"287,625","425,552",0.84,0.53,Zillow
94805,2003,"320,758","466,358",1.05,0.67,Zillow
94805,2004,"401,417","576,583",1.56,1.07,Zillow
94805,2005,"499,100","703,099",2.19,1.52,Zillow
94805,2006,"477,192","651,350",2.05,1.34,Zillow
94805,2007,"463,650","612,942",1.96,1.2,Zillow
94805,2008,"368,542","472,340",1.35,0.69,Zillow
94805,2009,"249,367","317,321",0.59,0.14,Zillow
94805,2010,"230,092","288,803",0.47,0.04,Zillow
94805,2011,"209,900","256,800",0.34,-0.08,Zillow
94805,2012,"215,858","257,148",0.38,-0.08,Zillow
94805,2013,"271,017","315,873",0.73,0.13,Zillow
94805,2014,"356,317","403,780",1.27,0.45,Zillow
94805,2015,"412,375","455,401",1.63,0.63,Zillow
94805,2016,"485,858","520,894",2.1,0.87,Zillow
94805,2017,"541,675","562,612",2.46,1.02,Zillow
94805,2018,"595,542","595,542",2.8,1.14,Zillow
94901,1997,"360,867","642,429",0,0,Zillow
94901,1998,"384,575","663,538",0.07,0.03,Zillow
94901,1999,"452,358","748,818",0.25,0.17,Zillow
94901,2000,"556,158","881,306",0.54,0.37,Zillow
94901,2001,"599,825","901,950",0.66,0.4,Zillow
94901,2002,"634,817","939,234",0.76,0.46,Zillow
94901,2003,"681,583","990,970",0.89,0.54,Zillow
94901,2004,"763,975","1,097,351",1.12,0.71,Zillow
94901,2005,"859,867","1,211,324",1.38,0.89,Zillow
94901,2006,"868,875","1,185,983",1.41,0.85,Zillow
94901,2007,"850,125","1,123,859",1.36,0.75,Zillow
94901,2008,"819,392","1,050,169",1.27,0.63,Zillow
94901,2009,"753,875","959,311",1.09,0.49,Zillow
94901,2010,"733,300","920,414",1.03,0.43,Zillow
94901,2011,"672,675","822,976",0.86,0.28,Zillow
94901,2012,"674,300","803,282",0.87,0.25,Zillow
94901,2013,"779,767","908,828",1.16,0.41,Zillow
94901,2014,"858,708","973,092",1.38,0.51,Zillow
94901,2015,"942,583","1,040,929",1.61,0.62,Zillow
94901,2016,"983,325","1,054,234",1.72,0.64,Zillow
94901,2017,"1,068,292","1,109,584",1.96,0.73,Zillow
94901,2018,"1,117,425","1,117,425",2.1,0.74,Zillow
94903,1997,"303,933","541,074",0,0,Zillow
94903,1998,"337,117","581,655",0.11,0.07,Zillow
94903,1999,"387,833","642,006",0.28,0.19,Zillow
94903,2000,"470,617","745,754",0.55,0.38,Zillow
94903,2001,"514,225","773,234",0.69,0.43,Zillow
94903,2002,"548,125","810,971",0.8,0.5,Zillow
94903,2003,"596,717","867,580",0.96,0.6,Zillow
94903,2004,"670,433","962,991",1.21,0.78,Zillow
94903,2005,"756,633","1,065,896",1.49,0.97,Zillow
94903,2006,"772,192","1,054,014",1.54,0.95,Zillow
94903,2007,"752,800","995,196",1.48,0.84,Zillow
94903,2008,"692,667","887,753",1.28,0.64,Zillow
94903,2009,"605,933","771,054",0.99,0.43,Zillow
94903,2010,"594,133","745,737",0.95,0.38,Zillow
94903,2011,"572,492","700,408",0.88,0.29,Zillow
94903,2012,"574,425","684,303",0.89,0.26,Zillow
94903,2013,"686,742","800,406",1.26,0.48,Zillow
94903,2014,"775,408","878,696",1.55,0.62,Zillow
94903,2015,"820,692","906,320",1.7,0.68,Zillow
94903,2016,"845,733","906,721",1.78,0.68,Zillow
94903,2017,"899,750","934,528",1.96,0.73,Zillow
94903,2018,"960,600","960,600",2.16,0.78,Zillow
94904,1997,"484,642","862,778",0,0,Zillow
94904,1998,"549,892","948,772",0.13,0.1,Zillow
94904,1999,"628,242","1,039,969",0.3,0.21,Zillow
94904,2000,"750,717","1,189,609",0.55,0.38,Zillow
94904,2001,"841,883","1,265,931",0.74,0.47,Zillow
94904,2002,"888,258","1,314,210",0.83,0.52,Zillow
94904,2003,"898,875","1,306,895",0.85,0.51,Zillow
94904,2004,"984,750","1,414,466",1.03,0.64,Zillow
94904,2005,"1,126,708","1,587,233",1.32,0.84,Zillow
94904,2006,"1,252,467","1,709,572",1.58,0.98,Zillow
94904,2007,"1,245,050","1,645,947",1.57,0.91,Zillow
94904,2008,"1,226,433","1,571,852",1.53,0.82,Zillow
94904,2009,"1,119,258","1,424,264",1.31,0.65,Zillow
94904,2010,"1,060,817","1,331,502",1.19,0.54,Zillow
94904,2011,"1,006,142","1,230,952",1.08,0.43,Zillow
94904,2012,"1,087,225","1,295,193",1.24,0.5,Zillow
94904,2013,"1,266,525","1,476,150",1.61,0.71,Zillow
94904,2014,"1,374,408","1,557,486",1.84,0.81,Zillow
94904,2015,"1,485,375","1,640,354",2.06,0.9,Zillow
94904,2016,"1,560,875","1,673,432",2.22,0.94,Zillow
94904,2017,"1,645,508","1,709,111",2.4,0.98,Zillow
94904,2018,"1,733,333","1,733,333",2.58,1.01,Zillow
94920,1997,"744,692","1,325,730",0,0,Zillow
94920,1998,"840,950","1,450,959",0.13,0.09,Zillow
94920,1999,"993,142","1,644,012",0.33,0.24,Zillow
94920,2000,"1,299,592","2,059,373",0.75,0.55,Zillow
94920,2001,"1,528,617","2,298,564",1.05,0.73,Zillow
94920,2002,"1,573,900","2,328,642",1.11,0.76,Zillow
94920,2003,"1,610,192","2,341,095",1.16,0.77,Zillow
94920,2004,"1,697,192","2,437,796",1.28,0.84,Zillow
94920,2005,"1,764,792","2,486,123",1.37,0.88,Zillow
94920,2006,"1,817,025","2,480,174",1.44,0.87,Zillow
94920,2007,"1,825,892","2,413,816",1.45,0.82,Zillow
94920,2008,"1,880,317","2,409,898",1.52,0.82,Zillow
94920,2009,"1,931,400","2,457,719",1.59,0.85,Zillow
94920,2010,"1,825,267","2,291,015",1.45,0.73,Zillow
94920,2011,"1,602,183","1,960,172",1.15,0.48,Zillow
94920,2012,"1,686,825","2,009,486",1.27,0.52,Zillow
94920,2013,"1,925,283","2,243,941",1.59,0.69,Zillow
94920,2014,"2,065,067","2,340,143",1.77,0.77,Zillow
94920,2015,"2,406,850","2,657,972",2.23,1,Zillow
94920,2016,"2,528,275","2,710,593",2.4,1.04,Zillow
94920,2017,"2,634,917","2,736,763",2.54,1.06,Zillow
94920,2018,"2,708,775","2,708,775",2.64,1.04,Zillow
94923,1997,"313,183","557,542",0,0,Zillow
94923,1998,"330,650","570,497",0.06,0.02,Zillow
94923,1999,"370,083","612,623",0.18,0.1,Zillow
94923,2000,"441,583","699,747",0.41,0.26,Zillow
94923,2001,"523,667","787,432",0.67,0.41,Zillow
94923,2002,"574,617","850,166",0.83,0.52,Zillow
94923,2003,"630,017","915,996",1.01,0.64,Zillow
94923,2004,"749,808","1,077,003",1.39,0.93,Zillow
94923,2005,"854,183","1,203,318",1.73,1.16,Zillow
94923,2006,"902,533","1,231,926",1.88,1.21,Zillow
94923,2007,"813,958","1,076,047",1.6,0.93,Zillow
94923,2008,"748,417","959,204",1.39,0.72,Zillow
94923,2009,"749,458","953,691",1.39,0.71,Zillow
94923,2010,"642,208","806,079",1.05,0.45,Zillow
94923,2011,"534,708","654,183",0.71,0.17,Zillow
94923,2012,"581,058","692,205",0.86,0.24,Zillow
94923,2013,"652,908","760,973",1.08,0.36,Zillow
94923,2014,"687,975","779,616",1.2,0.4,Zillow
94923,2015,"722,108","797,451",1.31,0.43,Zillow
94923,2016,"758,275","812,955",1.42,0.46,Zillow
94923,2017,"812,258","843,654",1.59,0.51,Zillow
94923,2018,"912,800","912,800",1.91,0.64,Zillow
94925,1997,"346,467","616,794",0,0,Zillow
94925,1998,"390,592","673,919",0.13,0.09,Zillow
94925,1999,"477,125","789,816",0.38,0.28,Zillow
94925,2000,"589,400","933,981",0.7,0.51,Zillow
94925,2001,"641,742","964,980",0.85,0.56,Zillow
94925,2002,"674,833","998,440",0.95,0.62,Zillow
94925,2003,"724,242","1,052,992",1.09,0.71,Zillow
94925,2004,"824,058","1,183,653",1.38,0.92,Zillow
94925,2005,"943,908","1,329,716",1.72,1.16,Zillow
94925,2006,"943,450","1,287,775",1.72,1.09,Zillow
94925,2007,"910,208","1,203,289",1.63,0.95,Zillow
94925,2008,"880,958","1,129,076",1.54,0.83,Zillow
94925,2009,"833,767","1,060,974",1.41,0.72,Zillow
94925,2010,"814,783","1,022,689",1.35,0.66,Zillow
94925,2011,"787,058","962,917",1.27,0.56,Zillow
94925,2012,"837,233","997,382",1.42,0.62,Zillow
94925,2013,"953,750","1,111,607",1.75,0.8,Zillow
94925,2014,"1,031,033","1,168,371",1.98,0.89,Zillow
94925,2015,"1,137,667","1,256,367",2.28,1.04,Zillow
94925,2016,"1,243,175","1,332,822",2.59,1.16,Zillow
94925,2017,"1,301,675","1,351,988",2.76,1.19,Zillow
94925,2018,"1,359,000","1,359,000",2.92,1.2,Zillow
94928,1997,"168,750","300,416",0,0,Zillow
94928,1998,"180,858","312,049",0.07,0.04,Zillow
94928,1999,"207,483","343,461",0.23,0.14,Zillow
94928,2000,"259,675","411,489",0.54,0.37,Zillow
94928,2001,"304,342","457,635",0.8,0.52,Zillow
94928,2002,"323,783","479,049",0.92,0.59,Zillow
94928,2003,"368,300","535,480",1.18,0.78,Zillow
94928,2004,"430,450","618,286",1.55,1.06,Zillow
94928,2005,"513,883","723,925",2.05,1.41,Zillow
94928,2006,"518,458","707,677",2.07,1.36,Zillow
94928,2007,"463,033","612,127",1.74,1.04,Zillow
94928,2008,"370,867","475,319",1.2,0.58,Zillow
94928,2009,"309,850","394,286",0.84,0.31,Zillow
94928,2010,"305,850","383,893",0.81,0.28,Zillow
94928,2011,"279,358","341,778",0.66,0.14,Zillow
94928,2012,"281,983","335,922",0.67,0.12,Zillow
94928,2013,"337,908","393,836",1,0.31,Zillow
94928,2014,"403,300","457,021",1.39,0.52,Zillow
94928,2015,"435,892","481,371",1.58,0.6,Zillow
94928,2016,"472,525","506,600",1.8,0.69,Zillow
94928,2017,"520,400","540,515",2.08,0.8,Zillow
94928,2018,"546,842","546,842",2.24,0.82,Zillow
94930,1997,"304,917","542,825",0,0,Zillow
94930,1998,"334,983","577,974",0.1,0.06,Zillow
94930,1999,"386,792","640,281",0.27,0.18,Zillow
94930,2000,"448,867","711,288",0.47,0.31,Zillow
94930,2001,"495,150","744,552",0.62,0.37,Zillow
94930,2002,"535,767","792,686",0.76,0.46,Zillow
94930,2003,"577,167","839,156",0.89,0.55,Zillow
94930,2004,"664,767","954,851",1.18,0.76,Zillow
94930,2005,"747,533","1,053,076",1.45,0.94,Zillow
94930,2006,"744,850","1,016,694",1.44,0.87,Zillow
94930,2007,"757,250","1,001,079",1.48,0.84,Zillow
94930,2008,"719,525","922,176",1.36,0.7,Zillow
94930,2009,"648,025","824,616",1.13,0.52,Zillow
94930,2010,"612,008","768,173",1.01,0.42,Zillow
94930,2011,"559,117","684,045",0.83,0.26,Zillow
94930,2012,"575,783","685,921",0.89,0.26,Zillow
94930,2013,"673,183","784,603",1.21,0.45,Zillow
94930,2014,"732,700","830,299",1.4,0.53,Zillow
94930,2015,"812,333","897,089",1.66,0.65,Zillow
94930,2016,"838,900","899,394",1.75,0.66,Zillow
94930,2017,"921,217","956,824",2.02,0.76,Zillow
94930,2018,"888,867","888,867",1.92,0.64,Zillow
94931,1997,"179,000","318,663",0,0,Zillow
94931,1998,"193,417","333,717",0.08,0.05,Zillow
94931,1999,"222,908","368,995",0.25,0.16,Zillow
94931,2000,"271,858","430,795",0.52,0.35,Zillow
94931,2001,"316,033","475,216",0.77,0.49,Zillow
94931,2002,"345,267","510,835",0.93,0.6,Zillow
94931,2003,"379,650","551,982",1.12,0.73,Zillow
94931,2004,"448,267","643,877",1.5,1.02,Zillow
94931,2005,"531,917","749,329",1.97,1.35,Zillow
94931,2006,"529,442","722,669",1.96,1.27,Zillow
94931,2007,"481,508","636,551",1.69,1,Zillow
94931,2008,"381,183","488,542",1.13,0.53,Zillow
94931,2009,"318,700","405,548",0.78,0.27,Zillow
94931,2010,"316,983","397,867",0.77,0.25,Zillow
94931,2011,"286,908","351,015",0.6,0.1,Zillow
94931,2012,"287,650","342,673",0.61,0.08,Zillow
94931,2013,"355,158","413,941",0.98,0.3,Zillow
94931,2014,"411,842","466,701",1.3,0.46,Zillow
94931,2015,"442,275","488,420",1.47,0.53,Zillow
94931,2016,"475,942","510,263",1.66,0.6,Zillow
94931,2017,"526,675","547,032",1.94,0.72,Zillow
94931,2018,"561,400","561,400",2.14,0.76,Zillow
94939,1997,"437,200","778,321",0,0,Zillow
94939,1998,"497,042","857,586",0.14,0.1,Zillow
94939,1999,"592,408","980,652",0.36,0.26,Zillow
94939,2000,"715,842","1,134,345",0.64,0.46,Zillow
94939,2001,"791,342","1,189,932",0.81,0.53,Zillow
94939,2002,"827,550","1,224,390",0.89,0.57,Zillow
94939,2003,"860,850","1,251,610",0.97,0.61,Zillow
94939,2004,"956,267","1,373,553",1.19,0.76,Zillow
94939,2005,"1,114,458","1,569,976",1.55,1.02,Zillow
94939,2006,"1,188,883","1,622,783",1.72,1.08,Zillow
94939,2007,"1,188,875","1,571,684",1.72,1.02,Zillow
94939,2008,"1,127,042","1,444,467",1.58,0.86,Zillow
94939,2009,"1,027,075","1,306,960",1.35,0.68,Zillow
94939,2010,"972,825","1,221,058",1.23,0.57,Zillow
94939,2011,"916,775","1,121,618",1.1,0.44,Zillow
94939,2012,"965,783","1,150,521",1.21,0.48,Zillow
94939,2013,"1,199,317","1,397,818",1.74,0.8,Zillow
94939,2014,"1,314,350","1,489,427",2.01,0.91,Zillow
94939,2015,"1,389,025","1,533,951",2.18,0.97,Zillow
94939,2016,"1,416,875","1,519,048",2.24,0.95,Zillow
94939,2017,"1,516,075","1,574,675",2.47,1.02,Zillow
94939,2018,"1,625,183","1,625,183",2.72,1.09,Zillow
94941,1997,"428,075","762,076",0,0,Zillow
94941,1998,"491,058","847,263",0.15,0.11,Zillow
94941,1999,"570,017","943,586",0.33,0.24,Zillow
94941,2000,"724,933","1,148,752",0.69,0.51,Zillow
94941,2001,"791,542","1,190,232",0.85,0.56,Zillow
94941,2002,"800,117","1,183,802",0.87,0.55,Zillow
94941,2003,"840,408","1,221,889",0.96,0.6,Zillow
94941,2004,"934,800","1,342,719",1.18,0.76,Zillow
94941,2005,"1,062,800","1,497,203",1.48,0.96,Zillow
